"Controller","duration_d","CO2_total_gh"
"Adrian's Farm-House 4",0.786111111111111,27.3326567451611
"Adrian's Farm-House 2",0.7875,6.50238230114762
"Adrian's Farm-House 3",0.7875,10.369891775818
"Adrian's Farm-House 4",0.7875,27.0272462209053
"Adrian's Farm-House 2",0.788877314814815,6.43689119020945
"Adrian's Farm-House 3",0.788877314814815,10.6524626621449
"Adrian's Farm-House 4",0.788877314814815,27.311521068742
"Adrian's Farm-House 2",0.790277777777778,6.53778290165474
"Adrian's Farm-House 3",0.790277777777778,10.7109926767721
"Adrian's Farm-House 4",0.790277777777778,27.8515376012496
"Adrian's Farm-House 2",0.791666666666667,5.98447151572847
"Adrian's Farm-House 3",0.791666666666667,10.1256925305004
"Adrian's Farm-House 4",0.791666666666667,27.3759848818202
"Adrian's Farm-House 2",0.793055555555556,6.44043125026017
"Adrian's Farm-House 3",0.793055555555556,10.5299209698892
"Adrian's Farm-House 4",0.793055555555556,27.9751483326195
"Adrian's Farm-House 2",0.794444444444444,6.5579612439438
"Adrian's Farm-House 3",0.794444444444444,10.5880973288389
"Adrian's Farm-House 4",0.794444444444444,28.0304351870318
"Adrian's Farm-House 2",0.795833333333333,6.51760455936568
"Adrian's Farm-House 3",0.795833333333333,10.4593666622269
"Adrian's Farm-House 4",0.795833333333333,28.1197040889014
"Adrian's Farm-House 2",0.797222222222222,6.49742621707663
"Adrian's Farm-House 3",0.797222222222222,10.3950013289209
"Adrian's Farm-House 4",0.797222222222222,28.2982418926404
"Adrian's Farm-House 2",0.798611111111111,6.5579612439438
"Adrian's Farm-House 3",0.798611111111111,10.4915493288799
"Adrian's Farm-House 4",0.798611111111111,28.3875107945099
"Adrian's Farm-House 2",0.8,6.57813958623286
"Adrian's Farm-House 3",0.8,10.7168279954509
"Adrian's Farm-House 4",0.8,28.1197040889014
"Adrian's Farm-House 2",0.801388888888889,6.47724787478757
"Adrian's Farm-House 3",0.801388888888889,10.5880973288389
"Adrian's Farm-House 4",0.801388888888889,28.8005775475393
"Adrian's Farm-House 2",0.802777777777778,6.51760455936568
"Adrian's Farm-House 3",0.802777777777778,10.6846453287979
"Adrian's Farm-House 4",0.802777777777778,28.4371633198101
"Adrian's Farm-House 2",0.804166666666667,6.63867461310003
"Adrian's Farm-House 3",0.804166666666667,11.135909973295
"Adrian's Farm-House 4",0.804166666666667,29.3217529904068
"Adrian's Farm-House 2",0.805555555555555,6.5579612439438
"Adrian's Farm-House 3",0.805555555555555,10.6805782885066
"Adrian's Farm-House 4",0.805555555555555,27.9298976269381
"Adrian's Farm-House 2",0.80693287037037,6.4167128479204
"Adrian's Farm-House 3",0.80693287037037,10.4593666622269
"Adrian's Farm-House 4",0.80693287037037,29.6001240631005
"Adrian's Farm-House 2",0.808333333333333,6.57813958623286
"Adrian's Farm-House 3",0.808333333333333,10.6462736877886
"Adrian's Farm-House 4",0.808333333333333,29.0433819177131
"Adrian's Farm-House 2",0.809722222222222,6.49742621707663
"Adrian's Farm-House 3",0.809722222222222,10.784729885532
"Adrian's Farm-House 4",0.809722222222222,28.8578012025839
"Adrian's Farm-House 2",0.811111111111111,6.49742621707663
"Adrian's Farm-House 3",0.811111111111111,11.1019590282545
"Adrian's Farm-House 4",0.811111111111111,29.3217529904068
"Adrian's Farm-House 2",0.8125,6.39653450563134
"Adrian's Farm-House 3",0.8125,11.135909973295
"Adrian's Farm-House 4",0.8125,28.7650108450193
"Adrian's Farm-House 2",0.813888888888889,6.63194849900368
"Adrian's Farm-House 3",0.813888888888889,11.068008083214
"Adrian's Farm-House 4",0.813888888888889,29.3121250958114
"Adrian's Farm-House 2",0.815277777777778,6.27015436182092
"Adrian's Farm-House 3",0.815277777777778,10.7953395558572
"Adrian's Farm-House 4",0.815277777777778,28.6481966264397
"Adrian's Farm-House 2",0.816666666666667,6.5579612439438
"Adrian's Farm-House 3",0.816666666666667,10.942813973377
"Adrian's Farm-House 4",0.816666666666667,29.2565043650793
"Adrian's Farm-House 2",0.818043981481481,6.91019721898963
"Adrian's Farm-House 3",0.818043981481481,11.1489952333627
"Adrian's Farm-House 4",0.818043981481481,28.5700459794617
"Adrian's Farm-House 2",0.819444444444445,7.19074697800855
"Adrian's Farm-House 3",0.819444444444445,11.60874761412
"Adrian's Farm-House 4",0.819444444444445,29.2193652062677
"Adrian's Farm-House 2",0.820833333333333,7.22597057551314
"Adrian's Farm-House 3",0.820833333333333,12.0016590718286
"Adrian's Farm-House 4",0.820833333333333,28.5313226859141
"Adrian's Farm-House 2",0.822222222222222,7.61360715106609
"Adrian's Farm-House 3",0.822222222222222,11.8815929693155
"Adrian's Farm-House 4",0.822222222222222,29.8683324031323
"Adrian's Farm-House 2",0.823611111111111,7.05799472610686
"Adrian's Farm-House 3",0.823611111111111,11.5015899438358
"Adrian's Farm-House 4",0.823611111111111,29.584772285381
"Adrian's Farm-House 2",0.825,7.32349922991025
"Adrian's Farm-House 3",0.825,11.7834567259078
"Adrian's Farm-House 4",0.825,30.3027373507487
"Adrian's Farm-House 2",0.826388888888889,7.10224547674076
"Adrian's Farm-House 3",0.826388888888889,11.7834567259078
"Adrian's Farm-House 4",0.826388888888889,30.0394189546246
"Adrian's Farm-House 2",0.827777777777778,7.14649622737465
"Adrian's Farm-House 3",0.827777777777778,11.6763343920359
"Adrian's Farm-House 4",0.827777777777778,29.4617378208819
"Adrian's Farm-House 2",0.829155092592593,7.74512038195004
"Adrian's Farm-House 3",0.829155092592593,11.9160338717889
"Adrian's Farm-House 4",0.829155092592593,30.664060293226
"Adrian's Farm-House 2",0.830555555555556,7.31518008879107
"Adrian's Farm-House 3",0.830555555555556,11.4829485285774
"Adrian's Farm-House 4",0.830555555555556,30.9121599375334
"Adrian's Farm-House 2",0.831944444444444,7.12437085205771
"Adrian's Farm-House 3",0.831944444444444,11.7120418366599
"Adrian's Farm-House 4",0.831944444444444,30.0295586496994
"Adrian's Farm-House 2",0.833333333333333,7.15941744655975
"Adrian's Farm-House 3",0.833333333333333,11.6623695993365
"Adrian's Farm-House 4",0.833333333333333,30.759429092669
"Adrian's Farm-House 2",0.834722222222222,7.2128723533255
"Adrian's Farm-House 3",0.834722222222222,11.5830000813357
"Adrian's Farm-House 4",0.834722222222222,30.0645741314138
"Adrian's Farm-House 2",0.836111111111111,7.05799472610686
"Adrian's Farm-House 3",0.836111111111111,10.9964787879579
"Adrian's Farm-House 4",0.836111111111111,30.510801576778
"Adrian's Farm-House 2",0.8375,7.3013738545933
"Adrian's Farm-House 3",0.8375,11.1322377853401
"Adrian's Farm-House 4",0.8375,30.7032987476094
"Adrian's Farm-House 2",0.838888888888889,6.71921097925373
"Adrian's Farm-House 3",0.838888888888889,11.1322377853401
"Adrian's Farm-House 4",0.838888888888889,30.5569023617486
"Adrian's Farm-House 2",0.840266203703704,6.63867461310003
"Adrian's Farm-House 3",0.840266203703704,11.0742573802081
"Adrian's Farm-House 4",0.840266203703704,29.9530172700727
"Adrian's Farm-House 2",0.841666666666667,6.62097431284647
"Adrian's Farm-House 3",0.841666666666667,11.4095891745233
"Adrian's Farm-House 4",0.841666666666667,28.833966580702
"Adrian's Farm-House 2",0.843055555555556,7.12437085205771
"Adrian's Farm-House 3",0.843055555555556,11.6763343920359
"Adrian's Farm-House 4",0.843055555555556,30.4601570545134
"Adrian's Farm-House 2",0.844444444444444,7.02524917063777
"Adrian's Farm-House 3",0.844444444444444,11.604919502788
"Adrian's Farm-House 4",0.844444444444444,30.3637641524422
"Adrian's Farm-House 2",0.845833333333333,7.2571231039594
"Adrian's Farm-House 3",0.845833333333333,11.604919502788
"Adrian's Farm-House 4",0.845833333333333,31.2123031297993
"Adrian's Farm-House 2",0.847222222222222,7.08012010142381
"Adrian's Farm-House 3",0.847222222222222,11.640626947412
"Adrian's Farm-House 4",0.847222222222222,30.5252398533572
"Adrian's Farm-House 2",0.848611111111111,7.71821592556463
"Adrian's Farm-House 3",0.848611111111111,12.4376449982905
"Adrian's Farm-House 4",0.848611111111111,31.272108944953
"Adrian's Farm-House 2",0.85,7.83769295227615
"Adrian's Farm-House 3",0.85,12.2338654828477
"Adrian's Farm-House 4",0.85,31.3720198361509
"Adrian's Farm-House 2",0.851377314814815,7.90530809924475
"Adrian's Farm-House 3",0.851377314814815,11.7371615819853
"Adrian's Farm-House 4",0.851377314814815,32.1843235255031
"Adrian's Farm-House 2",0.852777777777778,7.81379754693385
"Adrian's Farm-House 3",0.852777777777778,11.5867803036615
"Adrian's Farm-House 4",0.852777777777778,31.272108944953
"Adrian's Farm-House 2",0.854166666666667,7.84760512041815
"Adrian's Farm-House 3",0.854166666666667,12.4251301119721
"Adrian's Farm-House 4",0.854166666666667,31.8835354551713
"Adrian's Farm-House 2",0.855555555555556,7.88548376296076
"Adrian's Farm-House 3",0.855555555555556,12.3252566398722
"Adrian's Farm-House 4",0.855555555555556,31.272108944953
"Adrian's Farm-House 2",0.856944444444444,7.74211133090693
"Adrian's Farm-House 3",0.856944444444444,11.6010939153468
"Adrian's Farm-House 4",0.856944444444444,31.0722871625571
"Adrian's Farm-House 2",0.858333333333333,7.90937916830307
"Adrian's Farm-House 3",0.858333333333333,12.4001822121511
"Adrian's Farm-House 4",0.858333333333333,32.1178335310087
"Adrian's Farm-House 2",0.859722222222222,7.76600673624924
"Adrian's Farm-House 3",0.859722222222222,11.8152679568609
"Adrian's Farm-House 4",0.859722222222222,32.5343634436086
"Adrian's Farm-House 2",0.861111111111111,7.62741338526387
"Adrian's Farm-House 3",0.861111111111111,11.7438766096896
"Adrian's Farm-House 4",0.861111111111111,32.0260140148022
"Adrian's Farm-House 2",0.8625,7.23499772864245
"Adrian's Farm-House 3",0.8625,12.049233658977
"Adrian's Farm-House 4",0.8625,32.2293537863247
"Adrian's Farm-House 2",0.863888888888889,7.24296286375655
"Adrian's Farm-House 3",0.863888888888889,12.3252566398722
"Adrian's Farm-House 4",0.863888888888889,31.7210043575183
"Adrian's Farm-House 2",0.865277777777778,7.36332490548076
"Adrian's Farm-House 3",0.865277777777778,12.4432997584625
"Adrian's Farm-House 4",0.865277777777778,32.5547677805433
"Adrian's Farm-House 2",0.866666666666667,7.23499772864245
"Adrian's Farm-House 3",0.866666666666667,12.7709224259271
"Adrian's Farm-House 4",0.866666666666667,33.4497442143727
"Adrian's Farm-House 2",0.868055555555555,6.90311709888821
"Adrian's Farm-House 3",0.868055555555555,12.8281768726685
"Adrian's Farm-House 4",0.868055555555555,33.5549320892607
"Adrian's Farm-House 2",0.86943287037037,7.3013738545933
"Adrian's Farm-House 3",0.86943287037037,12.7313391047232
"Adrian's Farm-House 4",0.86943287037037,33.0289927148209
"Adrian's Farm-House 2",0.870833333333333,7.83769295227615
"Adrian's Farm-House 3",0.870833333333333,13.0635562648276
"Adrian's Farm-House 4",0.870833333333333,33.1341805897088
"Adrian's Farm-House 2",0.872222222222222,7.92955751059213
"Adrian's Farm-House 3",0.872222222222222,12.9833293548875
"Adrian's Farm-House 4",0.872222222222222,33.5616162686014
"Adrian's Farm-House 2",0.873611111111111,8.36020581576123
"Adrian's Farm-House 3",0.873611111111111,13.2257771972615
"Adrian's Farm-House 4",0.873611111111111,33.6442890130785
"Adrian's Farm-House 2",0.875,8.26427018838694
"Adrian's Farm-House 3",0.875,13.6110077339783
"Adrian's Farm-House 4",0.875,34.4597588926448
"Adrian's Farm-House 2",0.876388888888889,7.81379754693385
"Adrian's Farm-House 3",0.876388888888889,13.3814598132466
"Adrian's Farm-House 4",0.876388888888889,34.7779825025267
"Adrian's Farm-House 2",0.877777777777778,8.26427018838694
"Adrian's Farm-House 3",0.877777777777778,13.3240286552498
"Adrian's Farm-House 4",0.877777777777778,34.7218889823613
"Adrian's Farm-House 2",0.879166666666667,8.34126649448992
"Adrian's Farm-House 3",0.879166666666667,13.8682993218038
"Adrian's Farm-House 4",0.879166666666667,34.6130429353946
"Adrian's Farm-House 2",0.880543981481481,8.39259736522525
"Adrian's Farm-House 3",0.880543981481481,14.0416530633264
"Adrian's Farm-House 4",0.880543981481481,34.8943897450015
"Adrian's Farm-House 2",0.881944444444445,8.36693192985758
"Adrian's Farm-House 3",0.881944444444445,14.0416530633264
"Adrian's Farm-House 4",0.881944444444445,33.7343616806412
"Adrian's Farm-House 2",0.883333333333333,8.31560105912226
"Adrian's Farm-House 3",0.883333333333333,13.9987122282703
"Adrian's Farm-House 4",0.883333333333333,34.176779538748
"Adrian's Farm-House 2",0.884722222222222,8.41826280059291
"Adrian's Farm-House 3",0.884722222222222,14.1275347334384
"Adrian's Farm-House 4",0.884722222222222,34.8404063259082
"Adrian's Farm-House 2",0.886111111111111,8.03629032112109
"Adrian's Farm-House 3",0.886111111111111,13.8949827213654
"Adrian's Farm-House 4",0.886111111111111,34.5089446158401
"Adrian's Farm-House 2",0.8875,7.83769295227615
"Adrian's Farm-House 3",0.8875,13.4583292093346
"Adrian's Farm-House 4",0.8875,34.6130429353946
"Adrian's Farm-House 2",0.888888888888889,7.87167752876299
"Adrian's Farm-House 3",0.888888888888889,14.1275347334384
"Adrian's Farm-House 4",0.888888888888889,34.6130429353946
"Adrian's Farm-House 2",0.890277777777778,7.6226343041954
"Adrian's Farm-House 3",0.890277777777778,14.2719078290795
"Adrian's Farm-House 4",0.890277777777778,34.6130429353946
"Adrian's Farm-House 2",0.891655092592593,7.81379754693385
"Adrian's Farm-House 3",0.891655092592593,13.9987122282703
"Adrian's Farm-House 4",0.891655092592593,34.1664511204588
"Adrian's Farm-House 2",0.893055555555556,7.82707277212402
"Adrian's Farm-House 3",0.893055555555556,14.0416530633264
"Adrian's Farm-House 4",0.893055555555556,34.6544277640611
"Adrian's Farm-House 2",0.894444444444444,7.37323707362275
"Adrian's Farm-House 3",0.894444444444444,13.4963221292401
"Adrian's Farm-House 4",0.894444444444444,33.724881477545
"Adrian's Farm-House 2",0.895833333333333,7.23499772864245
"Adrian's Farm-House 3",0.895833333333333,13.5049809807535
"Adrian's Farm-House 4",0.895833333333333,34.363856657478
"Adrian's Farm-House 2",0.897222222222222,7.2128723533255
"Adrian's Farm-House 3",0.897222222222222,12.8764190453858
"Adrian's Farm-House 4",0.897222222222222,34.0426991186231
"Adrian's Farm-House 2",0.898611111111111,7.77963596744448
"Adrian's Farm-House 3",0.898611111111111,13.2830316440029
"Adrian's Farm-House 4",0.898611111111111,34.0026203453013
"Adrian's Farm-House 2",0.9,7.76600673624924
"Adrian's Farm-House 3",0.9,13.6111844452337
"Adrian's Farm-House 4",0.9,35.2067413858904
"Adrian's Farm-House 2",0.901388888888889,7.71821592556463
"Adrian's Farm-House 3",0.901388888888889,13.7520233157673
"Adrian's Farm-House 4",0.901388888888889,35.5463562545646
"Adrian's Farm-House 2",0.902766203703704,7.88548376296076
"Adrian's Farm-House 3",0.902766203703704,13.3814598132466
"Adrian's Farm-House 4",0.902766203703704,34.5521214216344
"Adrian's Farm-House 2",0.904166666666667,7.86158835761846
"Adrian's Farm-House 3",0.904166666666667,13.2579386457397
"Adrian's Farm-House 4",0.904166666666667,34.8787282673883
"Adrian's Farm-House 2",0.905555555555556,7.51218443061319
"Adrian's Farm-House 3",0.905555555555556,13.5049809807535
"Adrian's Farm-House 4",0.905555555555556,35.2172884315014
"Adrian's Farm-House 2",0.906944444444444,7.82707277212402
"Adrian's Farm-House 3",0.906944444444444,13.6845196162142
"Adrian's Farm-House 4",0.906944444444444,34.7120849467345
"Adrian's Farm-House 2",0.908333333333333,7.93327457364538
"Adrian's Farm-House 3",0.908333333333333,14.0416530633264
"Adrian's Farm-House 4",0.908333333333333,34.4972767844572
"Adrian's Farm-House 2",0.909722222222222,7.81379754693385
"Adrian's Farm-House 3",0.909722222222222,14.0845938983824
"Adrian's Farm-House 4",0.909722222222222,34.3867085896352
"Adrian's Farm-House 2",0.911111111111111,7.9538069219395
"Adrian's Farm-House 3",0.911111111111111,13.8555761114168
"Adrian's Farm-House 4",0.911111111111111,34.1091455059724
"Adrian's Farm-House 2",0.9125,7.88548376296076
"Adrian's Farm-House 3",0.9125,13.6869935737894
"Adrian's Farm-House 4",0.9125,33.7232994207033
"Adrian's Farm-House 2",0.913877314814815,7.96796716214235
"Adrian's Farm-House 3",0.913877314814815,13.9686713148566
"Adrian's Farm-House 4",0.913877314814815,34.9929879281742
"Adrian's Farm-House 2",0.915277777777778,7.90937916830307
"Adrian's Farm-House 3",0.915277777777778,13.7840080529901
"Adrian's Farm-House 4",0.915277777777778,34.7665780157247
"Adrian's Farm-House 2",0.916666666666667,7.90937916830307
"Adrian's Farm-House 3",0.916666666666667,14.0416530633264
"Adrian's Farm-House 4",0.916666666666667,33.9815262540793
"Adrian's Farm-House 2",0.918055555555556,7.90937916830307
"Adrian's Farm-House 3",0.918055555555556,14.1275347334384
"Adrian's Farm-House 4",0.918055555555556,33.6127312258814
"Adrian's Farm-House 2",0.919444444444444,7.81379754693385
"Adrian's Farm-House 3",0.919444444444444,14.0845938983824
"Adrian's Farm-House 4",0.919444444444444,34.0550040051693
"Adrian's Farm-House 2",0.920833333333333,7.89574993710783
"Adrian's Farm-House 3",0.920833333333333,13.2687180323176
"Adrian's Farm-House 4",0.920833333333333,34.3179770090702
"Adrian's Farm-House 2",0.922222222222222,7.86158835761846
"Adrian's Farm-House 3",0.922222222222222,13.741067217934
"Adrian's Farm-House 4",0.922222222222222,33.8693760024157
"Adrian's Farm-House 2",0.923611111111111,7.88548376296076
"Adrian's Farm-House 3",0.923611111111111,14.0994376438339
"Adrian's Farm-House 4",0.923611111111111,34.2058267574066
"Adrian's Farm-House 2",0.925,7.81379754693385
"Adrian's Farm-House 3",0.925,14.1275347334384
"Adrian's Farm-House 4",0.925,33.8101367629006
"Adrian's Farm-House 2",0.926388888888889,7.81379754693385
"Adrian's Farm-House 3",0.926388888888889,14.1275347334384
"Adrian's Farm-House 4",0.926388888888889,34.2594409059292
"Adrian's Farm-House 2",0.927777777777778,7.72724307869394
"Adrian's Farm-House 3",0.927777777777778,14.1704755684945
"Adrian's Farm-House 4",0.927777777777778,35.3660017746165
"Adrian's Farm-House 2",0.929166666666667,7.91982234545267
"Adrian's Farm-House 3",0.929166666666667,14.1425551901453
"Adrian's Farm-House 4",0.929166666666667,34.875564153705
"Adrian's Farm-House 2",0.930555555555555,8.11116259119365
"Adrian's Farm-House 3",0.930555555555555,14.5747909207917
"Adrian's Farm-House 4",0.930555555555555,34.795582391155
"Adrian's Farm-House 2",0.93193287037037,8.31560105912226
"Adrian's Farm-House 3",0.93193287037037,14.5300829731819
"Adrian's Farm-House 4",0.93193287037037,34.6470448321334
"Adrian's Farm-House 2",0.933333333333333,8.00230574463426
"Adrian's Farm-House 3",0.933333333333333,14.243810739475
"Adrian's Farm-House 4",0.933333333333333,34.4202833514969
"Adrian's Farm-House 2",0.934722222222222,8.06124774447861
"Adrian's Farm-House 3",0.934722222222222,14.476362751548
"Adrian's Farm-House 4",0.934722222222222,35.202522567646
"Adrian's Farm-House 2",0.936111111111111,8.52092454206355
"Adrian's Farm-House 3",0.936111111111111,14.7089147636211
"Adrian's Farm-House 4",0.936111111111111,34.216198018924
"Adrian's Farm-House 2",0.9375,8.39259736522525
"Adrian's Farm-House 3",0.9375,14.7089147636211
"Adrian's Farm-House 4",0.9375,35.6792490292632
"Adrian's Farm-House 2",0.938888888888889,8.49614412170857
"Adrian's Farm-House 3",0.938888888888889,14.6194988684015
"Adrian's Farm-House 4",0.938888888888889,34.9841987234983
"Adrian's Farm-House 2",0.940277777777778,9.05988117449566
"Adrian's Farm-House 3",0.940277777777778,14.6194988684015
"Adrian's Farm-House 4",0.940277777777778,35.3317238763808
"Adrian's Farm-House 2",0.941666666666667,8.00494895049541
"Adrian's Farm-House 3",0.941666666666667,14.5171830515396
"Adrian's Farm-House 4",0.941666666666667,35.3937756613921
"Adrian's Farm-House 2",0.943043981481481,7.84028178562125
"Adrian's Farm-House 3",0.943043981481481,14.2378025567922
"Adrian's Farm-House 4",0.943043981481481,36.0267741821456
"Adrian's Farm-House 2",0.944444444444445,7.87427758740172
"Adrian's Farm-House 3",0.944444444444445,14.6194988684015
"Adrian's Farm-House 4",0.944444444444445,35.6792490292632
"Adrian's Farm-House 2",0.945833333333333,8.44671731217393
"Adrian's Farm-House 3",0.945833333333333,15.1973446734767
"Adrian's Farm-House 4",0.945833333333333,35.9854649201692
"Adrian's Farm-House 2",0.947222222222222,7.99007578721645
"Adrian's Farm-House 3",0.947222222222222,14.8380906913
"Adrian's Farm-House 4",0.947222222222222,36.3071498113047
"Adrian's Farm-House 2",0.948611111111111,7.84028178562125
"Adrian's Farm-House 3",0.948611111111111,14.7843704696661
"Adrian's Farm-House 4",0.948611111111111,35.5634073116357
"Adrian's Farm-House 2",0.95,7.81637848749435
"Adrian's Farm-House 3",0.95,14.1856727364567
"Adrian's Farm-House 4",0.95,35.4475655940083
"Adrian's Farm-House 2",0.951388888888889,7.81637848749435
"Adrian's Farm-House 3",0.951388888888889,13.9987122282703
"Adrian's Farm-House 4",0.951388888888889,35.8678653616066
"Adrian's Farm-House 2",0.952777777777778,7.81637848749435
"Adrian's Farm-House 3",0.952777777777778,13.3116588673736
"Adrian's Farm-House 4",0.952777777777778,35.8678653616066
"Adrian's Farm-House 2",0.954155092592593,7.86418508374814
"Adrian's Farm-House 3",0.954155092592593,14.1856727364567
"Adrian's Farm-House 4",0.954155092592593,36.1030644787319
"Adrian's Farm-House 2",0.955555555555556,7.86678352587064
"Adrian's Farm-House 3",0.955555555555556,14.6194988684015
"Adrian's Farm-House 4",0.955555555555556,35.397467127356
"Adrian's Farm-House 2",0.956944444444444,7.75023858474663
"Adrian's Farm-House 3",0.956944444444444,14.4595751822874
"Adrian's Farm-House 4",0.956944444444444,37.043860947233
"Adrian's Farm-House 2",0.958333333333333,7.75023858474663
"Adrian's Farm-House 3",0.958333333333333,14.2694338715043
"Adrian's Farm-House 4",0.958333333333333,35.3858633026953
"Adrian's Farm-House 2",0.959722222222222,7.69940515297978
"Adrian's Farm-House 3",0.959722222222222,14.306543235133
"Adrian's Farm-House 4",0.959722222222222,35.9736683409461
"Adrian's Farm-House 2",0.961111111111111,7.15121884176578
"Adrian's Farm-House 3",0.961111111111111,14.4406670779623
"Adrian's Farm-House 4",0.961111111111111,36.0912293485962
"Adrian's Farm-House 2",0.9625,7.19549883459405
"Adrian's Farm-House 3",0.9625,14.7983306588407
"Adrian's Farm-House 4",0.9625,35.3858633026953
"Adrian's Farm-House 2",0.963888888888889,7.59844676933132
"Adrian's Farm-House 3",0.963888888888889,14.677283448909
"Adrian's Farm-House 4",0.963888888888889,35.7919671721714
"Adrian's Farm-House 2",0.965266203703704,7.79504993748884
"Adrian's Farm-House 3",0.965266203703704,14.7790691320048
"Adrian's Farm-House 4",0.965266203703704,35.6742304380524
"Adrian's Farm-House 2",0.966666666666667,7.84287232974338
"Adrian's Farm-House 3",0.966666666666667,15.1973446734767
"Adrian's Farm-House 4",0.966666666666667,35.9097039062904
"Adrian's Farm-House 2",0.968055555555556,7.77113874136158
"Adrian's Farm-House 3",0.968055555555556,15.2438197336402
"Adrian's Farm-House 4",0.968055555555556,35.7919671721714
"Adrian's Farm-House 2",0.969444444444444,7.84287232974338
"Adrian's Farm-House 3",0.969444444444444,15.0579194929861
"Adrian's Farm-House 4",0.969444444444444,36.1534365185636
"Adrian's Farm-House 2",0.970833333333333,7.74722754523431
"Adrian's Farm-House 3",0.970833333333333,15.1043945531496
"Adrian's Farm-House 4",0.970833333333333,35.9676936410057
"Adrian's Farm-House 2",0.972222222222222,7.81896113361611
"Adrian's Farm-House 3",0.972222222222222,14.7221681077742
"Adrian's Farm-House 4",0.972222222222222,37.0431396302717
"Adrian's Farm-House 2",0.973611111111111,7.81896113361611
"Adrian's Farm-House 3",0.973611111111111,15.3950845682409
"Adrian's Farm-House 4",0.973611111111111,36.087187639813
"Adrian's Farm-House 2",0.975,7.84287232974338
"Adrian's Farm-House 3",0.975,14.7419597683762
"Adrian's Farm-House 4",0.975,37.7601036231156
"Adrian's Farm-House 2",0.976377314814815,7.77113874136158
"Adrian's Farm-House 3",0.976377314814815,15.2551292539842
"Adrian's Farm-House 4",0.976377314814815,37.0431396302717
"Adrian's Farm-House 2",0.977777777777778,7.15121884176578
"Adrian's Farm-House 3",0.977777777777778,15.1618257111464
"Adrian's Farm-House 4",0.977777777777778,36.3261756374277
"Adrian's Farm-House 2",0.979166666666667,7.25306282527081
"Adrian's Farm-House 3",0.979166666666667,15.2084774825653
"Adrian's Farm-House 4",0.979166666666667,36.3261756374277
"Adrian's Farm-House 2",0.980555555555556,7.77113874136158
"Adrian's Farm-House 3",0.980555555555556,15.1618257111464
"Adrian's Farm-House 4",0.980555555555556,35.9676936410057
"Adrian's Farm-House 2",0.981944444444444,7.68984067452887
"Adrian's Farm-House 3",0.981944444444444,15.1043945531496
"Adrian's Farm-House 4",0.981944444444444,36.6307096079176
"Adrian's Farm-House 2",0.983333333333333,7.54088277865457
"Adrian's Farm-House 3",0.983333333333333,14.9780460055567
"Adrian's Farm-House 4",0.983333333333333,35.9937011583932
"Adrian's Farm-House 2",0.984722222222222,7.78052609984117
"Adrian's Farm-House 3",0.984722222222222,15.348432796822
"Adrian's Farm-House 4",0.984722222222222,36.0205873081248
"Adrian's Farm-House 2",0.986111111111111,7.91460591812518
"Adrian's Farm-House 3",0.986111111111111,15.1724283864688
"Adrian's Farm-House 4",0.986111111111111,35.6092116445837
"Adrian's Farm-House 2",0.9875,8.05063405609362
"Adrian's Farm-House 3",0.9875,15.1151739397274
"Adrian's Farm-House 4",0.9875,35.9676936410057
"Adrian's Farm-House 2",0.988888888888889,7.86678352587064
"Adrian's Farm-House 3",0.988888888888889,15.1151739397274
"Adrian's Farm-House 4",0.988888888888889,35.6092116445837
"Adrian's Farm-House 2",0.990277777777778,8.35262360718243
"Adrian's Farm-House 3",0.990277777777778,15.5822217876827
"Adrian's Farm-House 4",0.990277777777778,36.6846576338497
"Adrian's Farm-House 2",0.991666666666667,8.1992377120253
"Adrian's Farm-House 3",0.991666666666667,15.7269483058345
"Adrian's Farm-House 4",0.991666666666667,36.087187639813
"Adrian's Farm-House 2",0.993055555555555,7.92505599643265
"Adrian's Farm-House 3",0.993055555555555,15.6787061331173
"Adrian's Farm-House 4",0.993055555555555,35.4897176457764
"Adrian's Farm-House 2",0.99443287037037,7.86678352587064
"Adrian's Farm-House 3",0.99443287037037,15.5339796149654
"Adrian's Farm-House 4",0.99443287037037,37.162633629079
"Adrian's Farm-House 2",0.995833333333333,7.86678352587064
"Adrian's Farm-House 3",0.995833333333333,15.9298128270047
"Adrian's Farm-House 4",0.995833333333333,36.087187639813
"Adrian's Farm-House 2",0.997222222222222,7.72331634910704
"Adrian's Farm-House 3",0.997222222222222,15.736137291114
"Adrian's Farm-House 4",0.997222222222222,36.087187639813
"Adrian's Farm-House 2",0.998611111111111,8.37848312299414
"Adrian's Farm-House 3",0.998611111111111,15.5991860681987
"Adrian's Farm-House 4",0.998611111111111,36.445669636235
"Adrian's Farm-House 2",1,7.84287232974338
"Adrian's Farm-House 3",1,15.3632765422735
"Adrian's Farm-House 4",1,36.9816353661797
"Adrian's Farm-House 2",1.00138888888889,8.19144443328753
"Adrian's Farm-House 3",1.00138888888889,16.495465555459
"Adrian's Farm-House 4",1.00138888888889,36.6916866926031
"Adrian's Farm-House 2",1.00277777777778,8.47519062733109
"Adrian's Farm-House 3",1.00277777777778,16.3525061498609
"Adrian's Farm-House 4",1.00277777777778,37.1650937996427
"Adrian's Farm-House 2",1.00416666666667,8.5660531726147
"Adrian's Farm-House 3",1.00416666666667,16.1097048849761
"Adrian's Farm-House 4",1.00416666666667,36.5495239793161
"Adrian's Farm-House 2",1.00554398148148,8.38379672213354
